SCTG,DistanceGroup,Tonnage,Proportion,cumProporition
32,77,898289.7,0.0025815915554069,0.984083701476903
32,78,608449.9,0.00174862199102157,0.985832323467924
32,79,520229.2,0.00149508483688067,0.987327408304805
32,80,299009.7,0.000859322907192134,0.988186731211997
32,81,297758.4,0.000855726800598369,0.989042458012595
32,82,474668.1,0.00136414695457494,0.99040660496717
32,83,698662.4,0.00200788337205727,0.992414488339227
32,84,137679.7,0.000395677197312799,0.99281016553654
32,85,359535.5,0.00103326778729512,0.993843433323835
32,86,335679.1,0.000964706964675858,0.994808140288511
32,87,146908.3,0.000422199237839622,0.995230339526351
32,88,179797.3,0.000516718817286851,0.995747058343638
32,89,365655.8,0.00105085689557116,0.996797915239209
32,90,77985.2,0.00022412138730603,0.997022036626515
32,91,79217.2,0.000227662027698836,0.997249698654214
32,92,173663.2,0.000499090049240172,0.997748788703454
32,93,110728.2,0.000318221377875541,0.998067010081329
32,94,38547.7,0.000110782097134542,0.998177792178464
32,95,49596.5,0.000142535203930022,0.998320327382394
32,96,43047.5,0.000123714056257551,0.998444041438652
32,97,39096.2,0.00011235842932241,0.998556399867974
32,98,10263.8,2.94970981036355e-05,0.998585896966078
32,99,19318.3,5.55187932632613e-05,0.998641415759341
32,100,8286.7,2.38151174862523e-05,0.998665230876827
32,101,34909.3,0.000100325712390074,0.998765556589217
32,102,13492.9,3.8777197042279e-05,0.998804333786259
32,103,15717.1,4.51693174657193e-05,0.998849503103725
32,104,14114.5,4.05636110586492e-05,0.998890066714784
32,105,50821.3,0.000146055152268584,0.999036121867052
32,106,108766.6,0.00031258394265271,0.999348705809705
32,107,52534.3,0.000150978136840724,0.999499683946546
32,108,62845.2,0.00018061059546587,0.999680294542012
32,109,28882.4,8.30050260399114e-05,0.999763299568052
32,110,54941.6,0.000157896467699166,0.999921196035751
32,111,6715.8,1.93005135957828e-05,0.999940496549346
32,112,1479.3,4.25135497814728e-06,0.999944747904325
32,113,3389.3,9.74049714556517e-06,0.99995448840147
32,114,793.6,2.28072420108002e-06,0.999956769125671
32,115,686.7,1.97350467348998e-06,0.999958742630345
32,116,435.2,1.25071972317292e-06,0.999959993350068
32,117,11670.6,3.35400955911347e-05,0.999993533445659
32,118,275.5,7.91758464462634e-07,0.999994325204124
32,119,306.2,8.79987084640503e-07,0.999995205191208
32,120,172.9,4.96896691490343e-07,0.9999957020879
32,121,24.9,7.15600209260239e-08,0.999995773647921
32,122,25.7,7.38591380642094e-08,0.999995847507059
32,123,21.5,6.17887730887355e-08,0.999995909295832
32,124,342.5,9.8430952478567e-07,0.999996893605357
32,125,16.4,4.71319013328029e-08,0.999996940737258
32,126,387.4,1.11334747416633e-06,0.999998054084732
32,127,166.4,4.78216364742585e-07,0.999998532301097
32,128,151.5,4.3539530804388e-07,0.999998967696405
32,129,179,5.14427459669007e-07,0.999999482123865
32,130,108.2,3.1095559293959e-07,0.999999793079457
32,131,21.3,6.12139938041891e-08,0.999999854293451
32,132,50.5,1.4513176934796e-07,0.999999999425221
32,133,0.2,5.74779284546377e-10,1
33,1,28772571.4,0.206217967932907,0.206217967932907
33,2,25338658.6,0.181606524282973,0.38782449221588
33,3,15728836.6,0.112731277177428,0.500555769393308
33,4,9791026.8,0.0701739730732803,0.570729742466589
33,5,5929153.3,0.0424952614797818,0.61322500394637
33,6,4851062,0.0347683957074669,0.647993399653837
33,7,4963838.6,0.0355766849965633,0.683570084650401
33,8,3149115.4,0.0225702517006952,0.706140336351096
33,9,2232951.3,0.0160039460212841,0.72214428237238
33,10,2153460.5,0.015434221785745,0.737578504158125
33,11,1685542.4,0.012080572283948,0.749659076442073
33,12,1769166.1,0.0126799177246211,0.762338994166694
33,13,1097054.5,0.00786277828827115,0.770201772454965
33,14,1259499.3,0.00902704810939904,0.779228820564364
33,15,1816507.7,0.0130192231142914,0.792248043678656
33,16,1996872,0.0143119250739654,0.806559968752621
33,17,1602665.6,0.0114865800040372,0.818046548756658
33,18,1075267.3,0.00770662567860388,0.825753174435262
33,19,860943.2,0.00617052799144864,0.831923702426711
33,20,645083.7,0.00462342582841383,0.836547128255124
33,21,664177.2,0.00476027222688091,0.841307400482005
33,22,570445.5,0.00408848101169266,0.845395881493698
33,23,493942.6,0.0035401715693543,0.848936053063052
33,24,590952.5,0.00423545820777323,0.853171511270826
33,25,375448.3,0.00269090254094789,0.855862413811774
33,26,139907.1,0.00100273824887914,0.856865152060653
33,27,182237.4,0.00130612678953597,0.858171278850189
33,28,75720.9,0.000542704713839058,0.858713983564028
33,29,44939.2,0.000322086975671924,0.8590360705397
33,30,59431.2,0.000425953632208701,0.859462024171908
33,31,82975.5,0.000594699679786595,0.860056723851695
33,32,97300.1,0.000697366551731579,0.860754090403427
33,33,186865.3,0.00133929574480691,0.862093386148233
33,34,67534.6,0.000484032093744729,0.862577418241978
33,35,47157,0.000337982329720176,0.862915400571698
33,36,42051.6,0.000301391049822104,0.86321679162152
33,37,239967.3,0.00171988691203131,0.864936678533552
33,38,70684.6,0.00050660868552577,0.865443287219078
33,39,178927.6,0.00128240488367029,0.866725692102748
33,40,650367.4,0.00466129501507843,0.871386987117826
33,41,166478.1,0.00119317717593122,0.872580164293757
33,42,90406.2,0.000647956784722272,0.87322812107848
33,43,58111.8,0.000416497265479842,0.87364461834396
33,44,67321.7,0.000482506202827211,0.874127124546787
33,45,63892.8,0.000457930686777048,0.874585055233564
33,46,47564.9,0.000340905819176521,0.87492596105274
33,47,63898.8,0.000457973689809012,0.875383934742549
33,48,107010.7,0.000766964092096334,0.876150898834646
33,49,14524.5,0.000104099589626581,0.876254998424272
33,50,31691.2,0.00022713628109566,0.876482134705368
33,51,22263.5,0.000159566333688003,0.876641701039056
33,52,30636.8,0.000219579214945206,0.876861280254001
33,53,12485.2,8.94835757792552e-05,0.87695076382978
33,54,43020.9,0.00030833818963587,0.877259102019416
33,55,183326,0.00131392897296861,0.878573030992385
33,56,111058.5,0.000795975370893572,0.879369006363278
33,57,114957.4,0.000823919457780905,0.880192925821059
33,58,57994,0.000415652972618951,0.880608578793678
33,59,64465.1,0.000462032459309204,0.881070611252988
33,60,300088.4,0.00215078517619866,0.883221396429186
33,61,319219.3,0.00228789962689831,0.885509296056084
33,62,197588.8,0.00141615291368437,0.886925448969769
33,63,153320.2,0.00109887224355161,0.88802432121332
33,64,1714544.9,0.0122884381897035,0.900312759403024
33,65,276427.5,0.00198120343636626,0.90229396283939
33,66,204227.6,0.00146373433511801,0.903757697174508
33,67,189372.3,0.00135726384499582,0.905114961019504
33,68,137999.5,0.000989066151583421,0.906104027171087
33,69,1305302.8,0.00935532967182536,0.915459356842913
33,70,721098.3,0.00516823554066752,0.92062759238358
33,71,933606.8,0.0066913205103505,0.927318912893931
33,72,516762.1,0.00370372285067096,0.931022635744602
33,73,233373.6,0.00167262873005459,0.932695264474656
33,74,159811.3,0.00114539507368174,0.933840659548338
33,75,249534.6,0.00178845739664932,0.935629116944987
33,76,261439.9,0.00187378472938927,0.937502901674377
33,77,1821527.5,0.0130552008842668,0.950558102558643
33,78,674378.7,0.00483338813197751,0.955391490690621
33,79,901162.1,0.00645878376515737,0.961850274455778
33,80,459341.4,0.00329217881775616,0.965142453273534
33,81,457644.4,0.00328001612688237,0.968422469400417
33,82,257866.5,0.00184817355698598,0.970270642957403
33,83,444849.5,0.00318831287793658,0.973458955835339
33,84,220268.4,0.00157870150763907,0.975037657342978
33,85,304184,0.00218013904581721,0.977217796388796
33,86,254208.1,0.0018219531749632,0.979039749563759
33,87,264821.2,0.00189801908805252,0.980937768651811
33,88,133169.3,0.000954447277418093,0.98189221592923
33,89,390848.6,0.0028012791398068,0.984693495069036
33,90,215170.8,0.00154216613168255,0.986235661200719
33,91,58014.5,0.000415799899644828,0.986651461100364
33,92,506580.5,0.00363074957229704,0.990282210672661
33,93,130602.6,0.000936051297061141,0.991218261969722
33,94,65837.6,0.000471869402870943,0.991690131372593
33,95,406181.5,0.00291117267127331,0.994601304043866
33,96,65668,0.000470653850500764,0.995071957894367
33,97,129315.9,0.000926829296856485,0.995998787191223
33,98,17764.3,0.000127319793452682,0.996126106984676
33,99,63335.9,0.0004539392886936,0.99658004627337
33,100,25461.2,0.000182484799573157,0.996762531072943
33,101,30334.7,0.000217414012285824,0.996979945085229
33,102,45929.3,0.000329183192663165,0.997309128277892
33,103,26238.4,0.000188055125646879,0.997497183403539
33,104,45474.8,0.000325925712991901,0.997823109116531
33,105,29936.8,0.000214562194549419,0.99803767131108
33,106,66062.7,0.000473482733286788,0.998511154044367
33,107,38688.8,0.000277289283840743,0.998788443328207
33,108,57098.1,0.000409231903229543,0.999197675231437
33,109,20019.7,0.000143484633167907,0.999341159864605
33,110,27771,0.000199039533444855,0.99954019939805
33,111,25575.8,0.000183306157483667,0.999723505555533
33,112,3064.9,2.19666654443533e-05,0.999745472220978
33,113,2953.6,2.11689592014231e-05,0.999766641180179
33,114,3508.2,2.51438727892852e-05,0.999791785052969
33,115,1134.7,8.13259006157058e-06,0.99979991764303
33,116,590.5,4.23221506244595e-06,0.999804149858092
33,117,7823,5.60687865089157e-05,0.999860218644601
33,118,258.8,1.85486411204236e-06,0.999862073508714
33,119,3086.5,2.21214763594233e-05,0.999884194985073
33,120,964.5,6.91273738819496e-06,0.999891107722461
33,121,2449.7,1.7557421233656e-05,0.999908665143695
33,122,416.4,2.98441041829381e-06,0.999911649554113
33,123,1005.6,7.20730815714759e-06,0.99991885686227
33,124,1177.1,8.43647815411538e-06,0.999927293340424
33,125,734.9,5.26715469837685e-06,0.999932560495123
33,126,686.7,4.92169700826695e-06,0.999937482192131
33,127,2990.7,2.14348612823999e-05,0.999958917053413
33,128,2618.3,1.87658064318412e-05,0.999977682859845
33,129,1778.9,1.27496822600933e-05,0.999990432542105
33,130,792.9,5.68285067402777e-06,0.999996115392779
33,131,477.2,3.42017447552787e-06,0.999999535567255
33,132,40.9,2.93137334553835e-07,0.999999828704589
33,133,20.6,1.47643743076015e-07,0.999999976348333
33,140,0.7,5.01702039578691e-09,0.999999981365353
33,143,2.6,1.86346471843514e-08,1
34,1,25059053.3,0.206952514938531,0.206952514938531
34,2,22684583.6,0.187342736780617,0.394295251719147
34,3,7209960.7,0.0595441288866635,0.453839380605811
34,4,4947431.3,0.0408588200744441,0.494698200680255
34,5,3736273.1,0.0308563577915444,0.525554558471799
34,6,3599352.6,0.0297255871482,0.555280145619999
34,7,2952584.3,0.0243841911798408,0.57966433679984
34,8,2078750.9,0.0171675570316032,0.596831893831443
34,9,2262480.6,0.0186849057928951,0.615516799624339
34,10,2062454.3,0.0170329700496222,0.632549769673961
34,11,1855718,0.0153256191492557,0.647875388823216
34,12,1440071.9,0.0118929672972645,0.659768356120481
34,13,1006195.9,0.00830976212600331,0.668078118246484
34,14,1763471.4,0.0145637920508422,0.682641910297327
34,15,2452515.7,0.0202543282846695,0.702896238581996
34,16,2179884.2,0.0180027757658653,0.720899014347861
34,17,2062477.2,0.0170331591713953,0.737932173519257
34,18,1299586.2,0.0107327531191854,0.748664926638442
34,19,1536075.7,0.0126858235802134,0.761350750218655
34,20,1014484.3,0.00837821264583267,0.769728962864488
34,21,652280.9,0.00538692228654018,0.775115885151028
34,22,445952.1,0.00368293676270361,0.778798821913732
34,23,569502.1,0.00470328589219987,0.783502107805932
34,24,525468.7,0.00433963197590071,0.787841739781832
34,25,459164.9,0.00379205589648109,0.791633795678314
34,26,125968.6,0.00104032336182811,0.792674119040142
34,27,135480.6,0.00111887909569916,0.793792998135841
34,28,66537.4,0.000549505286677011,0.794342503422518
34,29,55977.7,0.000462297025222201,0.79480480044774
34,30,49270.8,0.000406907469765961,0.795211707917506
34,31,96983.8,0.000800949703806068,0.796012657621312
34,32,90750.1,0.000749468114420873,0.796762125735733
34,33,427164.7,0.00352777927799702,0.80028990501373
34,34,96279.7,0.000795134828677955,0.801085039842408
34,35,44531.5,0.000367767521328716,0.801452807363737
34,36,135449.3,0.00111862060174729,0.802571427965484
34,37,294486,0.002432039933216,0.8050034678987
34,38,307826.2,0.00254221121170492,0.807545679110405
34,39,1385964.8,0.0114461187955683,0.818991797905973
34,40,475001.1,0.00392284062237772,0.822914638528351
34,41,306282.2,0.00252945994455848,0.825444098472909
34,42,278791.4,0.00230242462404731,0.827746523096957
34,43,503628.2,0.00415926018178689,0.831905783278743
34,44,115598.8,0.0009546834071292,0.832860466685873
34,45,77645.7,0.000641244212093306,0.833501710897966
34,46,255689.7,0.00211163709280583,0.835613347990772
34,47,210868.9,0.0017414803606057,0.837354828351377
34,48,201210.6,0.00166171639462097,0.839016544745998
34,49,66333.1,0.000547818056186067,0.839564362802184
34,50,119860.9,0.000989882355124554,0.840554245157309
34,51,39006.2,0.000322136319020292,0.840876381476329
34,52,50772.2,0.000419306920862891,0.841295688397192
34,53,31924.3,0.000263649791297269,0.84155933818849
34,54,81776.2,0.000675356329287838,0.842234694517777
34,55,367683.9,0.00303655157664744,0.845271246094425
34,56,303606.3,0.00250736077632199,0.847778606870747
34,57,398825.4,0.00329373654157021,0.851072343412317
34,58,200604.9,0.00165671416501566,0.852729057577333
34,59,231921,0.00191534108022584,0.854644398657559
34,60,559710.6,0.00462242188166597,0.859266820539224
34,61,464259.9,0.00383413342634579,0.86310095396557
34,62,693546.2,0.00572771559235485,0.868828669557925
34,63,345521.7,0.00285352299325835,0.871682192551183
34,64,682165.6,0.00563372785214323,0.877315920403327
34,65,326516.9,0.0026965700904963,0.880012490493823
34,66,341363.7,0.00281918376476425,0.882831674258587
34,67,298482.3,0.00246504374726866,0.885296718005856
34,68,274194.5,0.00226446069921217,0.887561178705068
34,69,1389686.3,0.0114768531483439,0.899038031853412
34,70,797304.6,0.00658461395834372,0.905622645811756
34,71,969571.7,0.00800729777482163,0.913629943586577
34,72,656603.9,0.00542262418283166,0.919052567769409
34,73,419830.5,0.00346720910733291,0.922519776876742
34,74,329583.3,0.00272189423918661,0.925241671115928
34,75,458188.5,0.00378399220655766,0.929025663322486
34,76,639984.2,0.00528536884954563,0.934311032172032
34,77,810157.5,0.00669076082460436,0.941001792996636
34,78,1586477.9,0.013102074821773,0.954103867818409
34,79,713181.5,0.00588987553782144,0.95999374335623
34,80,465647.9,0.00384559635302924,0.96383933970926
34,81,452093.9,0.00373365938741862,0.967572999096678
34,82,234979.5,0.00194059998603373,0.969513599082712
34,83,388262.4,0.00320650102675945,0.972720100109472
34,84,293241.7,0.00242176376630518,0.975141863875777
34,85,374134.2,0.00308982197721393,0.978231685852991
34,86,381817.7,0.00315327687431214,0.981384962727303
34,87,434381.7,0.00358738154159536,0.984972344268898
34,88,154390.8,0.00127505073559071,0.986247395004489
34,89,125039.2,0.00103264782576211,0.987280042830251
34,90,60160.3,0.000496839415096998,0.987776882245348
34,91,70741.7,0.000584226888013645,0.988361109133362
34,92,96089.6,0.000793564870203514,0.989154674003565
34,93,19053.5,0.000157355096227091,0.989312029099792
34,94,57842.1,0.000477694345473378,0.989789723445266
34,95,219770.4,0.00181499422362643,0.991604717668892
34,96,49970.8,0.000412688484663957,0.992017406153556
34,97,119557.2,0.000987374220518095,0.993004780374074
34,98,37958,0.000313479662140179,0.993318260036214
34,99,149381.1,0.00123367766368429,0.994551937699899
34,100,46942.9,0.00038768229179304,0.994939619991692
34,101,37961.2,0.000313506089636856,0.995253126081329
34,102,32193,0.000265868875158828,0.995518994956487
34,103,35237.4,0.000291011334809483,0.995810006291297
34,104,50171.1,0.000414342680784055,0.996224348972081
34,105,118440,0.000978147720740894,0.997202496692822
34,106,104296.3,0.000861340663008346,0.99806383735583
34,107,57887.6,0.000478070111441747,0.998541907467272
34,108,31830,0.000262871006004582,0.998804778473276
34,109,17607.5,0.000145413171166374,0.998950191644443
34,110,16089.8,0.000132879105008247,0.999083070749451
34,111,39476,0.000326016205876119,0.999409086955327
34,112,9033,7.45998679622804e-05,0.999483686823289
34,113,11004.3,9.08800317743078e-05,0.999574566855064
34,114,15211,0.000125621453733449,0.999700188308797
34,115,6101.1,5.03864999916605e-05,0.999750574808789
34,116,4110,3.39428160439469e-05,0.999784517624833
34,117,9877.9,8.15775529441614e-05,0.999866095177777
34,118,1849.2,1.52717896419627e-05,0.999881366967419
34,119,625.5,5.16574974099484e-06,0.99988653271716
34,120,576.4,4.76025283886399e-06,0.999891292969999
34,121,489.8,4.04505871005479e-06,0.999895338028709
34,122,189.1,1.56169988173002e-06,0.999896899728591
34,123,286,2.36195751546687e-06,0.999899261686106
34,124,4440.7,3.66739326536144e-05,0.99993593561876
34,125,1534,1.26686812193223e-05,0.999948604299979
34,126,1450.9,1.19823921650031e-05,0.999960586692144
34,127,536.2,4.4282574118648e-06,0.999965014949556
34,128,914.4,7.55165717532483e-06,0.999972566606731
34,129,1749.5,1.44484079486339e-05,0.99998701501468
34,130,959.1,7.92081626952542e-06,0.999994935830949
34,131,559.5,4.62068262204095e-06,0.999999556513571
34,132,42.8,3.53467768048888e-07,0.999999909981339
34,133,6.3,5.20291340819624e-08,0.999999962010473
34,138,0.5,4.1292963557113e-09,0.99999996613977
34,139,0.8,6.60687416913809e-09,0.999999972746644
34,140,3,2.47757781342678e-08,0.999999997522422
34,144,0.3,2.47757781342678e-09,1
35,1,16073225.5,0.229561983969632,0.229561983969632
35,2,8500208,0.121402179832202,0.350964163801833
35,3,4156594.7,0.0593655657907403,0.410329729592574
35,4,3188230.8,0.0455351408963363,0.45586487048891
35,5,2330917.1,0.0332907638199153,0.489155634308825
35,6,2206331.6,0.0315114013295521,0.520667035638378
35,7,2240693.5,0.0320021669158973,0.552669202554275
35,8,2188164.7,0.0312519369422344,0.583921139496509
35,9,1583244.8,0.0226123137137348,0.606533453210244
35,10,1795444,0.0256429978380115,0.632176451048256
35,11,1323230.8,0.0188987261889484,0.651075177237204
35,12,1500730.6,0.0214338244641647,0.672509001701369
35,13,744949.5,0.0106395623689337,0.683148564070302
35,14,1025374.5,0.0146446651004721,0.697793229170774
35,15,1385222.5,0.019784107759788,0.717577336930562
35,16,1288231.2,0.018398852805467,0.735976189736029
35,17,1075824.6,0.0153652065404878,0.751341396276517
35,18,709860.9,0.0101384178643215,0.761479814140839
35,19,799604.3,0.0114201564271371,0.772899970567976
35,20,538956,0.00769750966489811,0.780597480232874
35,21,485505.5,0.00693411573228833,0.787531595965162
35,22,397720.5,0.00568034754725452,0.793211943512417
35,23,431000.9,0.00615566686952141,0.799367610381938
35,24,389923.8,0.00556899305151774,0.804936603433456
35,25,308838.9,0.00441091743601797,0.809347520869474
35,26,227729.4,0.00325249047692473,0.812600011346399
35,27,177670.4,0.00253753482875469,0.815137546175153
35,28,38060.5,0.000543589952799216,0.815681136127953
35,29,15692.1,0.000224118650525363,0.815905254778478
35,30,28929.8,0.00041318292236021,0.816318437700838
35,31,27510.1,0.000392906397984833,0.816711344098823
35,32,94988.6,0.00135665187242584,0.818067995971249
35,33,296554.8,0.00423547272722064,0.822303468698469
35,34,66629.2,0.00095161555111072,0.82325508424958
35,35,46123,0.000658740673216544,0.823913824922797
35,36,60626.5,0.000865883429628662,0.824779708352425
35,37,69120.7,0.000987199801643404,0.825766908154069
35,38,65484.6,0.000935268076432931,0.826702176230502
35,39,20969,0.000299484707774379,0.827001660938276
35,40,113831,0.00162576392630385,0.82862742486458
35,41,46014.2,0.00065718676333978,0.82928461162792
35,42,50346.4,0.000719060369664362,0.830003671997584
35,43,96136,0.00137303933743134,0.831376711335015
35,44,28955.8,0.000413554261117525,0.831790265596133
35,45,31103.8,0.000444232555375685,0.832234498151509
35,46,19112.8,0.000272973976954083,0.832507472128463
35,47,31835,0.000454675743812169,0.832962147872275
35,48,20561.9,0.000293670399770424,0.833255818272045
35,49,22374.8,0.000319562708737192,0.833575380980783
35,50,10983.5,0.000156869201575654,0.833732250182358
35,51,12878.6,0.000183935512305934,0.833916185694664
35,52,15713,0.000224417149757205,0.834140602844421
35,53,14404.1,0.000205723099778384,0.8343463259442
35,54,28119.6,0.000401611435391885,0.834747937379592
35,55,157655.4,0.00225167539692178,0.836999612776513
35,56,64727.4,0.000924453549239132,0.837924066325753
35,57,78949.1,0.00112757156481235,0.839051637890565
35,58,46755,0.000667767061471272,0.839719404952036
35,59,42816.1,0.000611510667964071,0.84033091562
35,60,236922.3,0.00338378586392932,0.843714701483929
35,61,133277.1,0.00190349818048151,0.845618199664411
35,62,245463.2,0.00350576921748124,0.849123968881892
35,63,74309.6,0.00106130902002151,0.850185277901914
35,64,136364.2,0.00194758894500868,0.852132866846922
35,65,286590.4,0.00409315857670573,0.856226025423628
35,66,71619.2,0.00102288402799537,0.857248909451623
35,67,95739.2,0.00136737213670432,0.858616281588328
35,68,123968.5,0.00177055033600687,0.860386831924335
35,69,1975461.2,0.0282140502742918,0.888600882198627
35,70,443939.9,0.00634046503032511,0.894941347228952
35,71,692917.8,0.00989643210666536,0.904837779335617
35,72,684395.6,0.00977471583137351,0.91461249516699
35,73,310306.5,0.0044318780806424,0.919044373247633
35,74,159583.8,0.00227921730690662,0.921323590554539
35,75,375265.6,0.0053596408294996,0.926683231384039
35,76,202348.2,0.00288998958203403,0.929573220966073
35,77,356984.3,0.00509854255164964,0.934671763517723
35,78,412659.6,0.00589371165607765,0.9405654751738
35,79,301505.2,0.00430617562661337,0.944871650800414
35,80,329661.1,0.00470830550803951,0.949579956308453
35,81,181530.4,0.00259266435195604,0.952172620660409
35,82,117261.6,0.00167476064710554,0.953847381307515
35,83,518052.2,0.007398956160469,0.961246337467984
35,84,355780.8,0.00508135385186394,0.966327691319848
35,85,243647.1,0.0034798312052828,0.96980752252513
35,86,507684.7,0.00725088483098972,0.97705840735612
35,87,260524,0.0037208714773338,0.980779278833454
35,88,110038.8,0.0015716027403235,0.982350881573778
35,89,96067.2,0.00137205671795044,0.983722938291728
35,90,64649.7,0.000923343817645157,0.984646282109373
35,91,94683.8,0.00135229863960932,0.985998580748982
35,92,106729.8,0.00152434274232524,0.987522923491308
35,93,22357.3,0.000319312769189,0.987842236260497
35,94,83933.8,0.00119876434571955,0.989041000606216
35,95,76982.7,0.00109948692895144,0.990140487535168
35,96,38260.2,0.000546442120100592,0.990686929655268
35,97,64066.3,0.000915011547221409,0.99160194120249
35,98,36593.4,0.000522636449304735,0.992124577651795
35,99,102729,0.00146720227693043,0.993591779928725
35,100,79197.3,0.00113111642171872,0.994722896350444
35,101,47935.4,0.000684625841053364,0.995407522191497
35,102,35272.4,0.000503769583981164,0.995911291775478
35,103,24582.9,0.000351099366815146,0.996262391142293
35,104,32952.1,0.000470630456342798,0.996733021598636
35,105,43716.3,0.000624367558323101,0.997357389156959
35,106,70987.5,0.00101386192441861,0.998371251081378
35,107,37000.6,0.00052845218553468,0.998899703266913
35,108,16456.3,0.000235033153538439,0.999134736420451
35,109,8902.4,0.000127146390504585,0.999261882810955
35,110,7960.1,0.000113688217003903,0.99937557102796
35,111,8916.3,0.000127344913917149,0.999502915941877
35,112,5777.8,8.25200412312847e-05,0.999585435983108
35,113,3613.7,5.1611802588787e-05,0.999637047785697
35,114,1129.9,1.6137525457307e-05,0.999653185311154
35,115,2983.8,4.26154070798414e-05,0.999695800718234
35,116,2072.1,2.95942707319992e-05,0.999725394988966
35,117,500.7,7.15112753028908e-06,0.999732546116496
35,118,2418.6,3.45430737862137e-05,0.999767089190282
35,119,733.3,1.04731811822668e-05,0.999777562371465
35,120,2487.7,3.55299779450772e-05,0.99981309234941
35,121,145.8,2.08235349294218e-06,0.999815174702903
35,122,1068.6,1.52620229256379e-05,0.999830436725828
35,123,265.9,3.79765290653858e-06,0.999834234378735
35,124,817.4,1.16743192395812e-05,0.999845908697974
35,125,975.8,1.39366292072221e-05,0.999859845327182
35,126,1865.7,2.66464122893156e-05,0.999886491739471
35,127,3447.9,4.92438038979104e-05,0.999935735543369
35,128,1736,2.47940031807107e-05,0.99996052954655
35,129,693.8,9.90903191634625e-06,0.999970438578466
35,130,1111,1.5867590745259e-05,0.999986306169211
35,131,245.2,3.50201012667642e-06,0.999989808179338
35,132,480.5,6.86262588037528e-06,0.999996670805218
35,133,231.1,3.30063026213263e-06,0.99999997143548
35,140,0.1,1.42822598967228e-09,0.999999972863706
35,142,1.1,1.5710485886395e-08,0.999999988574192
35,143,0,0,0.999999988574192
35,144,0.1,1.42822598967228e-09,0.999999990002418
35,145,0,0,0.999999990002418
35,146,0.5,7.14112994836138e-09,0.999999997143548
35,147,0.2,2.85645197934455e-09,1
36,1,29241406.5,0.178842184782233,0.178842184782233
36,2,28932901.9,0.176955352263443,0.355797537045676
36,3,12658526.5,0.0774203024530916,0.433217839498768
36,4,9977751.9,0.0610245252399566,0.494242364738724
36,5,6704148,0.0410029686986308,0.535245333437355
36,6,9300626.3,0.0568831847173664,0.592128518154722
36,7,5119143.8,0.0313089885538312,0.623437506708553
36,8,3892122,0.0238044501012287,0.647241956809782
36,9,3087127.9,0.0188810582123739,0.666123015022155
36,10,2431254.6,0.0148696980231048,0.68099271304526
36,11,1707082.2,0.0104406164679822,0.691433329513242
36,12,2069173.3,0.0126551872142355,0.704088516727478
36,13,1663590,0.0101746155808844,0.714263132308362
36,14,5834572.8,0.0356845949534949,0.749947727261857
36,15,4149305.4,0.0253773991023557,0.775325126364213
36,16,3102146.9,0.0189729153114243,0.794298041675637
36,17,3213996.5,0.01965699413065,0.813955035806287
36,18,2903272.2,0.0177565857943776,0.831711621600665
36,19,2114015.3,0.012929443558574,0.844641065159239
36,20,1459101.6,0.00892395234009186,0.853565017499331
36,21,1165273.6,0.00712688278154672,0.860691900280878
36,22,503760.7,0.00308103046258829,0.863772930743466
36,23,627041.7,0.00383502440546305,0.867607955148929
36,24,431920,0.00264164846007466,0.870249603609004
36,25,868318.1,0.00531068524661965,0.875560288855623
36,26,98483.3,0.000602329731867177,0.87616261858749
36,27,101713.8,0.000622087662387345,0.876784706249878
36,28,61145.1,0.000373967075514242,0.877158673325392
36,29,39826.2,0.000243579412624156,0.877402252738016
36,30,28644.5,0.000175191469055864,0.877577444207072
36,31,74190,0.000453750461319085,0.878031194668391
36,32,622271.1,0.00380584713156132,0.881837041799953
36,33,461664.5,0.00282356759468452,0.884660609394637
36,34,405095.6,0.00247758883108683,0.887138198225724
36,35,586875.5,0.00358936553257675,0.890727563758301
36,36,301346.3,0.00184305192939479,0.892570615687695
36,37,40075.8,0.000245105981098954,0.892815721668794
36,38,57146.4,0.000349510788013546,0.893165232456808
36,39,26713.8,0.000163383192796681,0.893328615649604
36,40,110585.9,0.000676349954716083,0.894004965604321
36,41,58529.3,0.000357968686826838,0.894362934291147
36,42,52767.7,0.000322730397866924,0.894685664689014
36,43,273793.4,0.00167453675099233,0.896360201440007
36,44,58436.1,0.000357398670072627,0.896717600110079
36,45,40267.4,0.000246277818117268,0.896963877928197
36,46,27575.1,0.00016865095492546,0.897132528883122
36,47,99362.2,0.00060770513664482,0.897740234019767
36,48,33913.3,0.000207415763847588,0.897947649783614
36,49,7105.1,4.34552150251817e-05,0.89799110499864
36,50,18494.2,0.000113111629353382,0.898104216627993
36,51,5844.8,3.57471451181802e-05,0.898139963773111
36,52,15681,9.59059305020161e-05,0.898235869703613
36,53,205536.8,0.0012570753176715,0.899492945021285
36,54,71692.1,0.000438473156057878,0.899931418177343
36,55,377263.2,0.00230736421402769,0.90223878239137
36,56,411373.2,0.00251598300679752,0.904754765398168
36,57,161757.3,0.000989317286652239,0.90574408268482
36,58,67557.2,0.000413183861240406,0.90615726654606
36,59,125649,0.000768476771994632,0.906925743318055
36,60,815846.2,0.00498976397918079,0.911915507297236
36,61,630591.7,0.00385673641702367,0.91577224371426
36,62,877676.5,0.00536792177872921,0.921140165492989
36,63,293995.4,0.00179809338692127,0.92293825887991
36,64,292956.7,0.00179174063582042,0.92472999951573
36,65,475272.6,0.00290679554525301,0.927636795060983
