oFAFZONE,dFAFZONE,distance
452,411,2240.28386688168
452,419,2159.72768767962
452,421,526.589304868362
452,422,419.175049385072
452,429,503.593821352356
452,441,752.71727774964
452,451,175.011048090812
452,452,37.8098649854942
452,459,119.823401373616
452,460,1120.10681519384
452,471,422.028053675107
452,472,265.459962098712
452,479,230.305723583144
452,481,951.567119425637
452,482,764.52724979005
452,483,1024.09742424622
452,484,851.802441716588
452,485,1397.49669175422
452,486,842.813086787162
452,487,1117.00146709527
452,488,1019.93473972936
452,489,1001.63615151023
452,491,1667.85869870874
452,499,1635.3702344575
452,500,824.807345370759
452,511,326.53060501395
452,512,361.056626754215
452,513,378.98123859184
452,519,254.303440882099
452,531,2235.16782987734
452,539,2136.69390775195
452,540,298.574694377662
452,551,650.346924627477
452,559,787.515096413106
452,560,1451.78492905708
452,801,1750.71496641567
452,802,1427.65294072596
452,803,3706.33846646979
452,804,5851.88699896356
452,805,6504.62866708081
452,806,7172.52207983782
452,807,7370.805608673
452,808,10174.1682499171
459,11,351.908860317551
459,12,476.859220533732
459,19,358.380599162225
459,20,3452.26406478273
459,41,1789.54590366757
459,42,1796.18061709155
459,49,1751.39750975512
459,50,672.535949216282
459,61,2090.14483704815
459,62,2257.37144820789
459,63,2066.53647020283
459,64,2315.49101499823
459,69,2241.65852191611
459,81,1395.31111642028
459,89,1422.69138986267
459,91,711.837677911865
459,92,671.03712306403
459,99,708.789603142116
459,100,469.851215167659
459,111,409.490346957584
459,121,262.104680052791
459,122,535.656702877962
459,123,357.968578589802
459,124,408.738249425753
459,129,384.991916421502
459,131,216.322086353856
459,132,143.263427237505
459,139,202.238896485091
459,151,4696.84394478845
459,159,4666.33009950098
459,160,1930.94729961677
459,171,681.899366497121
459,172,618.858266029175
459,179,623.887779795271
459,181,623.981743794538
459,182,503.01360442702
459,189,513.972676261925
459,190,895.62217497088
459,201,864.274398188493
459,209,1030.34939993332
459,211,400.241467331656
459,219,370.654688714035
459,221,649.676413145546
459,222,769.569833978945
459,223,601.878407035338
459,229,692.150810048213
459,230,959.666974578497
459,241,445.173408655932
459,242,405.987181501847
459,249,430.35879572237
459,251,781.148887645753
459,259,751.086724975307
459,261,623.73556249631
459,262,691.297841956758
459,269,772.179065552107
459,271,1029.20050430946
459,279,1100.7584530249
459,280,527.021395296427
459,291,831.593922719292
459,292,642.280243703982
459,299,730.402404137875
459,300,1760.65308829715
459,310,1125.56657475581
459,321,1970.66924574972
459,329,2076.10869715966
459,330,830.399936114416
459,341,586.408337326128
459,342,513.060200599658
459,349,529.564772707596
459,350,1436.71951700147
459,361,726.925062042968
459,362,628.769320183948
459,363,629.147423791738
459,364,661.272437569638
459,369,686.554752889352
459,371,118.851614272453
459,372,169.499113273601
459,373,185.855186618126
459,379,202.106010375446
459,380,1381.96278462465
459,391,421.426986679748
459,392,531.256955812833
459,393,447.50778562644
459,394,462.79099863017
459,399,470.457797328006
459,401,952.814331621316
459,402,880.50029637706
459,409,953.055854715517
459,411,2346.6675566929
459,419,2265.70493953403
459,421,526.794456336724
459,422,467.446681267509
459,429,528.873403929521
459,441,740.582958601315
459,451,91.2961121783354
459,452,119.823401373616
459,459,84.5483053891418
459,460,1226.73713913759
459,471,518.903352563197
459,472,371.51113339507
459,479,333.272052435347
459,481,1021.65057788503
459,482,826.37368670385
459,483,1080.04039756371
459,484,935.372053357886
459,485,1482.91730168974
459,486,906.287917522232
459,487,1178.0211437042
459,488,1087.90893704902
459,489,1081.03444900112
459,491,1772.1450687405
459,499,1737.60988749171
459,500,834.929276030188
459,511,315.467598264456
459,512,331.737057762826
459,513,387.129848953436
459,519,277.675763422061
459,531,2341.89612829752
459,539,2243.38798094157
459,540,351.816936578417
459,551,747.506639904811
459,559,886.035392081014
459,560,1558.10173801267
459,801,1821.86572111144
459,802,1479.70151430438
459,803,3612.18708193276
459,804,5903.53958767074
459,805,6433.29475068313
459,806,7183.8408499881
459,807,7441.52391770773
459,808,10264.9840284964
460,11,1002.79115021157
460,12,1128.346973401
460,19,1046.15424295106
460,20,2272.7706497561
460,41,1030.18293532968
460,42,1082.54198084617
460,49,972.955137900207
460,50,751.506203268732
460,61,1193.98896922585
460,62,1186.71837756034
460,63,1220.14291650836
460,64,1270.36745339858
460,69,1195.20053860374
460,81,438.87338876776
460,89,518.721384036665
460,91,1366.23635807959
460,92,1333.42849069225
460,99,1385.75530064649
460,100,1275.66525321005
460,111,1207.40008092698
460,121,1364.16282907593
460,122,1638.33596946508
460,123,1457.98031023447
460,124,1451.74415056493
460,129,1380.17012546638
460,131,1085.44750026511
460,132,1288.618835884
460,139,1177.75273042404
460,151,3661.70296733314
460,159,3643.89915763881
460,160,759.182232006682
460,171,591.84378317427
460,172,616.278317041207
460,179,614.59204108977
460,181,652.693432197875
460,182,749.878703380512
460,189,748.029256464075
460,190,345.216015297283
460,201,444.827259270535
460,209,432.27464211487
460,211,835.063996087953
460,219,875.618548463523
460,221,1055.81816986366
460,222,1040.56455977379
460,223,1112.78717122356
460,229,969.398907964832
460,230,1463.25579573288
460,241,1216.80698749187
460,242,1216.06354189308
460,249,1226.77502351912
460,251,1416.98291621891
460,259,1394.18272162771
460,261,808.747121668188
460,262,680.690416094022
460,269,699.906920980657
460,271,299.547150163956
460,279,281.005181135882
460,280,955.045828695983
460,291,452.087782862109
460,292,603.711335840847
460,299,548.108618611322
460,300,547.898043674238
460,310,253.655116216882
460,321,995.229278728534
460,329,1008.38795285379
460,330,1377.39674124282
460,341,1290.50302731807
460,342,1282.55513096949
460,349,1290.68733135279
460,350,769.681003409892
460,361,1268.56077431125
460,362,1034.70293001865
460,363,1308.9333197732
460,364,1087.83923784761
460,369,1173.44158999922
460,371,1159.86832369265
460,372,1156.73323771874
460,373,1227.38896663852
460,379,1217.9758887132
460,380,260.923289038389
460,391,854.343147375657
460,392,924.440127406759
460,393,886.908338910712
460,394,833.137869917276
460,399,892.657744715935
460,401,631.158579369388
460,402,592.359896771493
460,409,636.601922389186
460,411,1151.74190520124
460,419,1086.73695058015
460,421,1250.74402595952
460,422,1021.398346495
460,429,1130.77738148839
460,441,1413.68737200172
460,451,1292.70582480717
460,452,1120.10681519384
460,459,1226.73713913759
460,460,146.727145947049
460,471,807.481113914397
460,472,875.904254774717
460,479,922.46600569702
460,481,983.326696124198
460,482,1024.73676413585
460,483,1159.79527952282
460,484,804.541918594675
460,485,948.26860202954
460,486,1025.583180716
460,487,1146.75788565391
460,488,1028.5900566833
460,489,873.649398795115
460,491,689.01480055639
460,499,726.206843104282
460,500,1314.49337983543
460,511,1230.42067589724
460,512,1293.13742890269
460,513,1182.28612786603
460,519,1145.14182354472
460,531,1128.2126883807
460,539,1032.99484240666
460,540,1038.05533653155
460,551,579.375822831361
460,559,474.933050494753
460,560,414.571239537248
460,801,1243.80922294999
460,802,1422.04124628386
460,803,4750.59841314706
460,804,5251.3708649158
460,805,7172.21485633686
460,806,6927.76291172188
460,807,6544.51708436127
460,808,9200.81338833002
471,11,205.9320792555
471,12,334.702323847486
471,19,250.361559851055
471,20,3071.7535697298
471,41,1276.77440217808
471,42,1287.20276873392
471,49,1237.94250796519
471,50,170.80574072025
471,61,1573.58839731953
471,62,1745.31169200061
471,63,1551.82267908972
471,64,1800.94445327345
471,69,1729.60716498076
471,81,890.911277322014
471,89,913.304444631492
471,91,1032.71817140475
471,92,988.543184669975
471,99,1040.74100476236
471,100,823.807615234619
471,111,740.617207161318
471,121,576.379996862674
471,122,836.27236436704
471,123,662.075019335151
471,124,648.463816461173
471,129,578.870161123771
471,131,322.290834126729
471,132,527.85172299954
471,139,409.803675240926
471,151,4180.17367860895
471,159,4150.23132501344
471,160,1448.80572667202
471,171,455.349141992803
471,172,245.581255414457
471,179,311.464873987254
471,181,437.614845071204
471,182,361.384552609935
471,189,367.154221454783
471,190,514.112560334809
471,201,383.224369819842
471,209,529.213358786489
471,211,299.36138156738
471,219,301.539692646086
471,221,341.886221929733
471,222,410.260850973511
471,223,364.057295026735
471,229,308.503796577193
471,230,1244.69164353146
471,241,770.497890182638
471,242,744.046609999133
471,249,764.629640388049
471,251,1104.08725293664
471,259,1072.11726379102
471,261,608.225082658993
471,262,570.92954823936
471,269,675.225524538894
471,271,704.612359197528
471,279,765.444248995597
471,280,181.317079816539
471,291,363.574332396837
471,292,228.253613066139
471,299,274.110321964109
471,300,1316.72156806293
471,310,660.392473863048
471,321,1454.73307117283
471,329,1566.10707601325
471,330,1117.26063409971
471,341,908.925849198826
471,342,856.044240325702
471,349,871.775938795816
471,350,923.542577424441
471,361,991.219763500685
471,362,781.838066955752
471,363,947.482728059606
471,364,840.326960113915
471,369,908.549556567929
471,371,503.15006445309
471,372,538.702438702764
471,373,613.068233201364
471,379,585.223730405491
471,380,1002.26984348967
471,391,407.602539704009
471,392,616.889944623218
471,393,491.466396685415
471,394,439.547923646813
471,399,524.177268511388
471,401,436.372808796674
471,402,363.41980220156
471,409,439.075224072073
471,411,1864.79454204559
471,419,1778.04110838143
471,421,846.112480194637
471,422,643.502440863143
471,429,769.0466900519
471,441,1075.73561071292
471,451,570.459138806465
471,452,422.028053675107
471,459,518.903352563197
471,460,807.481113914397
471,471,17.4793569821867
471,472,181.718988455761
471,479,222.497578006363
471,481,582.650043984859
471,482,443.018479782699
471,483,699.97248106323
471,484,447.181893713614
471,485,982.727624458896
471,486,505.722208690894
471,487,769.944542781633
471,488,654.627913618614
471,489,610.371789227291
471,491,1269.05291068134
471,499,1227.44097680443
471,500,1088.71027917166
471,511,695.292757071208
471,512,746.966255977266
471,513,707.933218134468
471,519,593.5564617502
471,531,1875.57073236189
471,539,1775.90677741294
471,540,557.08235486941
471,551,548.545068994394
471,559,640.49144717245
471,560,1080.03465080683
471,801,1698.34722397429
471,802,1098.30112338265
471,803,3947.44412383594
471,804,5858.60557322313
471,805,6904.6392844057
471,806,7334.22273984494
471,807,7274.94763931895
471,808,9752.54144686327
472,11,182.630674327831
472,12,386.236812583818
472,19,234.493164970636
472,20,3127.85534737295
472,41,1448.37044637089
472,42,1461.52177732471
472,49,1407.02262237817
472,50,341.271027158719
472,61,1738.80286172143
472,62,1891.80993781862
472,63,1720.83826683113
472,64,1951.97970269456
472,69,1878.34585995211
472,81,1027.82935381299
472,89,1057.88411407328
472,91,856.385376822836
472,92,812.097525865824
472,99,863.539278443929
472,100,643.978443326252
472,111,560.839823720374
472,121,495.417040700777
472,122,781.573568887292
472,123,594.464323628383
472,124,601.980681798642
472,129,536.31513092583
472,131,215.777144272563
472,132,415.33499904621
472,139,311.218663730463
472,151,4342.55115867309
472,159,4313.90203346587
472,160,1565.06793302008
472,171,399.421672249182
472,172,263.036960538556
472,179,290.873170504667
472,181,359.408375359806
472,182,249.06339821834
472,189,258.341558665864
472,190,552.608419395682
472,201,496.146255142851
472,209,664.249076734506
472,211,149.573153532312
472,219,159.354621357538
472,221,468.015494764415
472,222,560.45710724734
472,223,464.039399506654
472,229,460.235111404936
472,230,1074.44795441465
472,241,591.255115748361
472,242,564.316400742585
472,249,585.513214635675
472,251,928.206885985002
472,259,896.282083521382
472,261,480.614439934135
472,262,477.410780290703
472,269,580.137711814066
472,271,714.496364053139
472,279,783.258722512839
472,280,294.515065621595
472,291,464.234023998172
472,292,278.771679782566
472,299,366.065497210127
472,300,1404.64042535235
472,310,760.806174578563
472,321,1610.03527654032
472,329,1710.12488263043
472,330,945.458325182337
472,341,731.30415468318
472,342,676.712480551454
472,349,692.959087763078
472,350,1093.01571907312
472,361,820.570244079287
472,362,623.294363286228
472,363,770.61039722381
472,364,679.148015808951
472,369,742.22345150126
472,371,334.894969514454
472,372,363.589479148195
472,373,439.352016288181
472,379,414.840995312298
472,380,1048.71749203833
472,391,254.714678852757
472,392,463.119232486595
472,393,335.542335948631
472,394,295.153858563279
472,399,371.236494606996
472,401,606.826262253035
472,402,525.840352398581
472,409,608.160436377609
472,411,1980.70396887873
472,419,1898.8390598623
472,421,667.994444464966
472,422,474.948008638116
472,429,597.055376641738
472,441,898.553084054453
472,451,430.593576677832
472,452,265.459962098712
472,459,371.51113339507
472,460,875.904254774717
472,471,181.718988455761
472,472,42.2238794400658
472,479,122.398310013805
472,481,758.262578220674
472,482,602.225583827638
472,483,864.383436296063
472,484,627.499090993057
472,485,1160.97346424676
472,486,671.459278023874
472,487,941.44733876788
472,488,829.824430457542
472,489,785.683684848
472,491,1404.25875692848
472,499,1372.46751041592
472,500,921.005254287289
472,511,515.598505876485
472,512,568.228289208689
472,513,528.310608709757
472,519,414.051169615935
472,531,1979.85098501855
472,539,1880.95918799236
472,540,380.811518267708
472,551,487.160922722007
472,559,607.246604943195
472,560,1192.33202695363
472,801,1646.6155844548
472,802,1266.95084926704
472,803,3905.75999971353
472,804,5786.79310181297
472,805,6724.53795507783
472,806,7207.92638352545
472,807,7247.502478195
472,808,9919.45568076451
479,11,204.030927005932
479,12,395.385548757787
479,19,249.387620346559
479,20,3168.41272394771
479,41,1490.79825116214
479,42,1503.02966472743
479,49,1449.91687729814
479,50,381.036306448541
479,61,1782.75443833022
479,62,1937.87220585178
479,63,1763.9855105454
479,64,1997.70831207344
479,69,1924.07863476829
479,81,1074.74757964649
479,89,1104.20525721069
479,91,831.993553014137
479,92,787.765203277006
479,99,837.952874078927
479,100,613.726254217024
479,111,531.631113935151
479,121,468.556216134321
479,122,753.655157759457
479,123,567.587951756535
479,124,579.733131134644
479,129,518.289933594022
479,131,206.551316266221
479,132,383.747209312529
479,139,292.702936112294
479,151,4386.96355732694
479,159,4358.08782151578
479,160,1611.69310619769
479,171,441.476036375884
479,172,318.400390532714
479,179,344.051172991242
479,181,399.153904634573
479,182,289.48788661631
479,189,299.65964086704
479,190,600.527149481937
479,201,545.135424181358
479,209,711.501655308856
479,211,193.180776472204
479,219,189.486524457004
479,221,487.933150837748
479,222,583.839810692424
479,223,478.795562229779
479,229,486.284876962376
479,230,1055.13353319288
479,241,563.337993725621
479,242,534.452321240233
479,249,556.609289327722
479,251,904.028265188095
479,259,872.142703320417
479,261,496.766995228874
479,262,506.447622945249
479,269,604.899262996899
479,271,757.520161878172
479,279,826.239045211221
479,280,321.635020273527
479,291,513.894848384743
479,292,332.664412731259
479,299,416.22911175848
479,300,1450.47515223332
479,310,808.945262320054
479,321,1655.37365483763
479,329,1756.32416384555
479,330,925.422909359379
479,341,705.671627169887
479,342,648.113732616038
479,349,664.699124836248
479,350,1135.70110378421
479,361,802.421195952157
479,362,617.303544310977
479,363,745.837598070989
479,364,670.28776673657
479,369,728.52600751929
479,371,293.562609287467
479,372,323.3386176872
479,373,398.246738942978
479,379,375.657847348747
479,380,1092.57638293418
479,391,273.728808581881
479,392,465.26590995439
479,393,343.525583443935
479,394,315.078385364162
479,399,377.434824208948
479,401,649.427129770404
479,402,570.077876318548
479,409,650.642755285638
479,411,2027.0758712215
479,419,1945.33705269529
479,421,641.981750564783
479,422,464.07740235327
479,429,579.706208998642
479,441,872.83553908098
479,451,391.649110077062
479,452,230.305723583144
479,459,333.272052435347
479,460,922.46600569702
479,471,222.497578006363
479,472,122.398310013805
479,479,146.631483911831
479,481,789.064231224869
479,482,627.572039358639
479,483,889.358894020098
479,484,664.045693834081
479,485,1200.47669174736
479,486,698.348270153115
479,487,969.225737648402
479,488,860.11616203257
479,489,821.028077381741
479,491,1450.98964911684
479,499,1418.66136619505
479,500,904.607417212844
479,511,480.091886857121
479,512,530.519633041089
479,513,499.554086096994
479,519,380.82613328419
479,531,2025.79097003884
479,539,1927.01371654313
479,540,362.14183175363
479,551,524.160904537802
479,559,645.990676165867
479,560,1239.40285647841
479,801,1667.4178110811
479,802,1292.30527310478
479,803,3870.39181276899
479,804,5800.17491931274
479,805,6687.61087562618
479,806,7203.8714185833
479,807,7270.5519927501
479,808,9963.03156022079
481,11,678.383841231202
481,12,578.692750188925
481,19,679.311014705806
481,20,3100.64022613435
481,41,861.545036300304
481,42,844.891254942526
481,49,846.187555081962
481,50,452.757714195674
481,61,1188.04557931423
481,62,1462.80590698152
481,63,1139.38364276226
481,64,1490.09963392775
481,69,1433.57874560637
481,81,777.618588732422
481,89,752.053248495011
481,91,1613.96241646087
481,92,1569.65288282293
481,99,1621.30204432741
481,100,1398.33200161725
481,111,1316.25987417699
481,121,947.471051308132
481,122,1084.24476238655
481,123,982.183776776817
481,124,925.542005641376
481,129,881.782879844582
481,131,813.950112502272
481,132,968.983485086948
481,139,859.206470893529
481,151,3756.51209589488
481,159,3719.7228963312
481,160,1337.19833461011
481,171,958.916690057424
481,172,739.671653487974
481,179,817.235785574592
481,181,966.746431158118
481,182,924.645919507835
481,189,928.029220851434
481,190,854.874724061797
481,201,618.554553560152
481,209,584.782540495402
481,211,880.165082528145
481,219,880.377687757684
481,221,391.924607987022
481,222,272.606620512758
481,223,462.018347472728
481,229,343.440324207369
481,230,1826.34563373567
481,241,1347.6301428881
481,242,1318.46154806103
481,249,1339.15055887766
481,251,1685.56859728847
481,259,1653.1192463052
481,261,1166.10188003513
481,262,1098.79721341752
481,269,1193.55919064079
481,271,1052.39754939308
481,279,1084.23333759453
481,280,512.489299282286
481,291,646.136204297992
481,292,696.483511321307
481,299,646.772135547414
481,300,1334.69038308964
481,310,781.912310775298
481,321,1142.57492105203
481,329,1309.68669412621
481,330,1699.37218423673
481,341,1488.82743421011
481,342,1433.0024644999
481,349,1448.50563656846
481,350,576.108877438381
481,361,1573.2560902105
481,362,1359.10615741906
481,363,1528.05678161448
481,364,1418.81913346777
481,369,1489.13598552585
481,371,1043.41893332937
481,372,1091.59043071669
481,373,1159.25379135126
481,379,1127.41062504738
481,380,1201.23822830385
481,391,986.869539182714
481,392,1193.20087925887
481,393,1070.37305099738
481,394,1014.83809085651
481,399,1099.97016336824
481,401,360.318021713764
481,402,426.6244664571
481,409,376.800906709976
481,411,1720.16201238296
481,419,1617.98608898399
481,421,1425.46889212553
481,422,1225.34162059432
481,429,1350.52539294759
481,441,1656.29206193847
481,451,1052.04477138521
481,452,951.567119425637
481,459,1021.65057788503
481,460,983.326696124198
481,471,582.650043984859
481,472,758.262578220674
481,479,789.064231224869
481,481,28.8092831889075
481,482,211.918773161717
481,483,178.715146876618
481,484,196.986316467932
481,485,519.105695725
481,486,141.462798292256
481,487,196.591541970615
481,488,78.2398335290849
481,489,238.284278442902
481,491,1090.65766734539
481,499,1001.02717051369
481,500,1669.66829656612
481,511,1260.23587529762
481,512,1305.59367232505
481,513,1283.64642992589
481,519,1161.49041845291
481,531,1778.57465737717
481,539,1682.87816321578
481,540,1136.82416882444
481,551,1042.52108780285
481,559,1078.8559099607
481,560,1038.59449384158
481,801,2053.87622557064
481,802,525.684694703134
481,803,3963.65142346769
481,804,6225.75483934719
481,805,7453.77915144335
481,806,7831.95044570555
481,807,7498.46023354704
481,808,9271.24150717758
482,11,492.737577649817
482,12,370.212004952619
482,19,487.806636966336
482,20,3218.81731712666
482,41,1065.1070339781
482,42,1051.86353347449
482,49,1045.03469310291
482,50,354.870549195923
482,61,1389.86315536164
482,62,1648.55653828382
482,63,1344.6276662723
482,64,1681.56275467328
482,69,1621.32999224424
482,81,903.698780122896
482,89,890.489291276701
482,91,1451.95865596986
482,92,1407.56839401879
482,99,1457.26501950414
482,100,1226.89821895398
482,111,1146.61025605252
482,121,737.886677940791
482,122,877.493891141008
482,123,771.629725870586
482,124,715.58318672131
482,129,672.601362855812
482,131,622.806509448449
482,132,764.530861986028
482,139,660.37513863369
482,151,3966.32037456898
482,159,3929.73408670859
482,160,1479.73767839846
482,171,872.465321053796
482,172,648.126141513572
482,179,723.991202185005
482,181,867.339896056293
482,182,802.570051446293
482,189,807.005761126862
482,190,829.634544501661
482,201,607.705558264621
482,209,634.474220055399
482,211,738.052738503685
482,219,731.921539997677
482,221,184.26591066303
482,222,63.909405129428
482,223,252.216186827234
482,229,167.906854534466
482,230,1675.14708487219
482,241,1179.63428647036
482,242,1147.84008796682
482,249,1169.22920373201
482,251,1524.2220156412
482,259,1491.55597282576
482,261,1049.65333832152
482,262,1001.94517914887
482,269,1102.22805297739
482,271,1034.73622664596
482,279,1078.1723782929
482,280,332.827011881802
482,291,622.221503778192
482,292,611.45597906576
482,299,588.16978269834
482,300,1439.16832380755
482,310,829.677066214832
482,321,1330.93569028705
482,329,1488.08383207098
482,330,1545.67170518927
482,341,1324.36307385244
482,342,1263.97201322914
482,349,1279.96184210159
482,350,758.127680693415
482,361,1421.51000724791
482,362,1221.4076852352
482,363,1365.07941438566
482,364,1278.76112403247
482,369,1343.11904384464
482,371,857.599879364243
482,372,909.827597661075
482,373,973.502479391529
482,379,941.435905414234
482,380,1242.89106610042
482,391,847.280651264554
482,392,1057.70190365204
482,393,930.875381964836
482,394,881.301137051666
482,399,962.253519086888
482,401,412.709841813304
482,402,436.642449770548
482,409,423.373309190177
482,411,1876.82591118867
482,419,1777.22028109615
482,421,1260.24830071368
482,422,1076.02282232508
482,429,1196.20215091833
482,441,1492.10843522425
482,451,851.70564940067
482,452,764.52724979005
482,459,826.37368670385
482,460,1024.73676413585
482,471,443.018479782699
482,472,602.225583827638
482,479,627.572039358639
482,481,211.918773161717
482,482,20.6998899840748
482,483,264.402186677469
482,484,257.298517812878
482,485,725.394594207042
482,486,89.6760721790722
482,487,353.158235484093
482,488,268.989265463283
482,489,353.205301497392
482,491,1246.4809722839
482,499,1166.8853949592
482,500,1522.32506482207
482,511,1082.36807833234
482,512,1123.45858304211
482,513,1114.6108274542
482,519,987.496759113629
482,531,1923.46806035948
482,539,1825.49813380428
482,540,976.899470012855
482,551,962.757751263213
482,559,1024.84636100868
482,560,1153.23661234543
482,801,2038.71166848354
482,802,668.507502179738
482,803,3817.94399182466
482,804,6229.42423948434
482,805,7256.14096573213
482,806,7765.73944218913
482,807,7564.75844655518
482,808,9479.48941705811
483,11,753.894645454811
483,12,610.253355109395
483,19,743.742673035438
483,20,3257.47403818185
483,41,940.541235240263
483,42,911.498242214294
483,49,935.161932877958
483,50,589.227731031086
483,61,1266.96148653648
483,62,1570.46843145543
483,63,1208.23646621297
483,64,1588.43832285936
483,69,1537.08845832352
483,81,940.132497014146
483,89,907.502766976737
483,91,1715.39081424794
483,92,1670.99123543404
483,99,1720.67996754698
483,100,1489.77816369081
483,111,1409.78659738089
483,121,964.278290692668
483,122,1052.9472982273
483,123,980.267575004771
483,124,914.8118859528
483,129,885.074807518934
483,131,880.8495122368
483,132,1007.27262820573
483,139,909.258133485597
483,151,3789.93404951475
483,159,3750.09491692124
483,160,1486.24047556452
483,171,1108.76873691668
483,172,885.56617810987
483,179,962.323106255208
483,181,1110.61914808044
483,182,1055.76569278327
483,189,1059.57865783917
483,190,1023.61913500824
483,201,789.247814678114
483,209,759.360972690997
483,211,997.724649031252
483,219,992.50732411129
483,221,432.322432935087
483,222,314.378803096603
483,223,485.176807363184
483,229,419.244022160824
483,230,1937.85368552222
483,241,1442.90095714142
483,242,1410.81999998935
483,249,1432.01893030914
483,251,1787.63709194453
483,259,1754.83416822245
483,261,1301.59734041242
483,262,1244.50148385421
483,269,1341.63406412671
483,271,1224.18480606257
483,279,1257.77004127092
483,280,591.885038736505
483,291,814.21104748255
483,292,844.842489494004
483,299,803.337349057483
483,300,1500.44572972319
483,310,957.719969379303
483,321,1249.13369073246
483,329,1427.86937048505
483,330,1808.64208167329
483,341,1587.74908633224
483,342,1527.14139061481
483,349,1542.99452857239
483,350,698.856266921579
483,361,1684.21230870343
483,362,1481.07735507755
483,363,1628.46465226192
483,364,1539.12143772136
483,369,1604.77006401987
483,371,1117.31955071865
483,372,1170.9068933351
483,373,1232.89134068371
483,379,1200.30717980494
483,380,1377.95441791404
483,391,1106.63831076093
483,392,1316.46694883714
483,393,1190.43618429026
483,394,1138.97890227067
483,399,1221.00119222732
483,401,536.647414569748
483,402,598.596041008229
483,409,548.784958418617
483,411,1857.37735517569
483,419,1753.20314562944
483,421,1523.63725529624
483,422,1338.03627616797
483,429,1458.87183787657
483,441,1755.50971854266
483,451,1100.28356537001
483,452,1024.09742424622
483,459,1080.04039756371
483,460,1159.79527952282
483,471,699.97248106323
483,472,864.383436296063
483,479,889.358894020098
483,481,178.715146876618
483,482,264.402186677469
483,483,37.8045306978026
483,484,368.055763379083
483,485,599.164399067343
483,486,198.003707389211
483,487,118.204659142112
483,488,148.237589496435
483,489,351.599507454483
483,491,1232.82637067771
483,499,1134.95974747565
483,500,1784.40808292449
483,511,1344.21824597444
483,512,1383.97797551813
483,513,1377.80977618748
483,519,1250.06949623036
483,531,1924.07525498093
483,539,1830.04288249921
483,540,1239.99966436183
483,551,1195.68104936209
483,559,1241.16491941484
483,560,1202.51513759017
483,801,2215.29066170551
483,802,405.54056494047
483,803,3828.1774831854
483,804,6402.63460287524
483,805,7499.90585078013
483,806,7995.37041984761
483,807,7670.42419513593
483,808,9256.48020676114
484,11,588.008597830008
484,12,548.921028772126
484,19,602.16300707334
484,20,2968.06176077933
484,41,868.632544744177
484,42,867.76623994763
484,49,840.846277671629
484,50,303.340579691866
484,61,1184.25933691408
484,62,1415.80608879558
484,63,1149.10458320582
484,64,1455.31868358723
484,69,1392.59830564346
484,81,651.624698650201
484,89,641.538853517731
484,91,1473.17646752937
484,92,1429.3119642984
484,99,1482.43689299378
484,100,1269.50909628622
484,111,1186.35021456232
484,121,909.693955109996
484,122,1093.95762601653
484,123,963.555446442125
484,124,918.825833620701
484,129,862.490180112516
484,131,725.969596354126
484,132,906.625474126723
484,139,788.314450960684
484,151,3783.26848330016
484,159,3749.90029492769
484,160,1227.80273039901
484,171,779.069469175304
484,172,565.811097870364
484,179,643.749363505333
484,181,791.905900420239
484,182,762.417641787873
484,189,765.583980322045
484,190,665.022500174509
484,201,428.225869671976
484,209,411.024642322771
484,211,732.882344494028
484,219,739.112035998556
484,221,381.611147641056
484,222,298.700109047798
484,223,457.724684277815
484,229,299.96077481142
484,230,1674.76994377967
484,241,1215.55066498804
484,242,1189.72581867245
484,249,1209.63930886746
484,251,1543.63910140358
484,259,1511.77527611835
484,261,997.026426256983
484,262,921.403669195667
484,269,1014.24219605607
484,271,861.305489148097
484,279,894.422590647339
484,280,433.052625886434
484,291,456.217475114156
484,292,520.964261670916
484,299,465.954380175388
484,300,1191.10135050502
484,310,605.738732694427
484,321,1103.44392534305
484,329,1250.18383866764
484,330,1550.56424264618
484,341,1351.57123456799
484,342,1301.06622615471
484,349,1316.08526754782
484,350,538.107148656217
484,361,1423.70217014272
484,362,1200.86505713641
484,363,1388.98616599591
484,364,1261.65678104481
484,369,1335.84966660548
484,371,939.441438385473
484,372,980.553458413182
484,373,1052.83127524001
484,379,1022.76442845489
484,380,1022.69428175673
484,391,835.111832507948
484,392,1035.23209157436
484,393,917.036941768944
484,394,858.201552459059
484,399,945.384996769827
484,401,180.955753620756
484,402,238.198115988134
484,409,207.007269039058
484,411,1626.48157340645
484,419,1528.26181753262
484,421,1289.59092630153
484,422,1077.31644298848
484,429,1205.43200321278
484,441,1517.31091281554
484,451,975.932402993522
484,452,851.802441716588
484,459,935.372053357886
484,460,804.541918594675
484,471,447.181893713614
484,472,627.499090993057
484,479,664.045693834081
484,481,196.986316467932
484,482,257.298517812878
484,483,368.055763379083
484,484,66.5945308018453
484,485,549.672670131976
484,486,235.12815672356
484,487,385.071478747396
484,488,258.692735337059
484,489,242.512292363399
484,491,997.486681808777
484,499,923.64526976165
484,500,1515.98825537834
484,511,1141.00544895718
484,512,1191.48119529394
484,513,1153.53747611425
484,519,1039.26938332325
484,531,1670.9275177648
484,539,1573.05362074999
484,540,999.754381686407
484,551,859.585256261198
484,559,890.414590084326
484,560,902.785491772235
484,801,1878.90668804084
484,802,707.430399247306
484,803,4071.65173207257
484,804,6038.63319966161
484,805,7349.66065772833
484,806,7640.68982954632
484,807,7333.17775042736
